index,topic,label,length,sentiment,content
1376,Undefined,1,29,neutral,'In 2020 we won (Wisconsin).'
1377,Undefined,1,152,neutral,"'California has a personal belief exemption to any new vaccine added to the schedule after June 2015 for public and private daycare, preschool and K-12."
1378,Undefined,1,142,negative,'Biden and Obama allowed grown men in restrooms with little girls. Trump has rescued over 300 missing children from (pedophiles) and perverts.
1379,Undefined,1,118,neutral,Says the CDC's new tracking policy is covering up cases of 'breakthrough' COVID-19 infections among vaccinated people.
1380,Undefined,1,50,negative,'COVID19 PCR tests are scientifically meaningless.
1381,Undefined,1,88,neutral,Says NASCAR 'bans the confederate flag but FORCES all their drivers to do Muslim prayer.
1382,Undefined,1,175,neutral,"Says Donald Trump boarded Marine One 'with a portable oxygen concentrator in his pocket with the nasal cannula going up his back, hidden in his hair and tucked under his mask."
1383,Undefined,1,110,positive,"General Motors 'admits the 'clean' energy used to charge electric cars comes from coal, 95% coal, to be exact."
1384,Undefined,1,71,neutral,"Says Donald Trump will be re-inaugurated as president on March 4, 2021."
1385,Undefined,1,147,neutral,Says a Twitter account for 'Scarsdale NY Antifa' tweeted that 'chapters of Antifa around Oregon have collaborated to ignite fires around the state.
1386,Undefined,1,110,positive,Says President Joe Biden told people to get vaccinated against COVID-19 to protect themselves from hurricanes.
1387,Undefined,1,115,positive,"'New poll indicates' Joe Biden's 'approval at 11%, the lowest approval rating of any president in American history."
1388,Undefined,1,116,neutral,Video from 2019 shows Kamala Harris 'caught in a major lie' about fracking during the 2020 vice presidential debate.
1389,Undefined,1,108,neutral,'Bill Gates Explains That The COVID Vaccine Will Use Experimental Technology And Permanently Alter Your DNA'
1390,Undefined,1,179,positive,Says President Trump tweeted that it's 'not fair for a president to leave office because of BAD votes!' and that the Supreme Court 'should decide the presidency at every election.
1391,Undefined,1,75,neutral,"Photo shows Angela Merkel, Theresa May and Dalia Grybauskaitė as teenagers."
1392,Undefined,1,137,negative,"'I believe, without having definitive proof, that the military is in charge of our country ... because Joe Biden is an illegal president."
1393,Undefined,1,127,negative,'Coronavirus vaccinations seem to be causing 50 times the adverse events of flu vaccinations after just the first of two shots.
1394,Undefined,1,99,neutral,'Putin has stated: Russian citizens (have) 2 options: Stay home for 15 days or in jail for 5 years.
1395,Undefined,1,96,positive,President Joe Biden will 'control health care costs by slapping a 95% tax on prescription drugs.
1396,Undefined,1,43,negative,'Atlanta just lost 75% of its police force'
1397,Undefined,1,105,positive,Says Donald Trump's reelection campaign emailed supporters to 'donate to help him recover from' COVID-19.
1398,Undefined,1,85,positive,Video shows Donald Trump returning to Washington 'in a blaze of glory on Air Force 1.
1399,Undefined,1,76,neutral,The delta variant of the coronavirus 'is approximately 19 times less deadly.
1400,Undefined,1,100,positive,'Peak active cases' of COVID-19 for 2020 vs. 2021 show 'this is not a 'pandemic of the unvaccinated.
1401,Undefined,1,125,positive,"'Tim Tebow says he is wearing #85 to honor his former friend/teammate and fellow TE Aaron Hernandez, who passed away in 2017."
1402,Undefined,1,121,positive,'A Milwaukee election employee even acknowledged dropping off just the margin of ballots needed for a Biden win at 3 a.m.
1403,Undefined,1,85,negative,'59 people die as pastor gives them dettol to drink in church to prevent coronavirus.
1404,Undefined,1,130,positive,Says Nancy Pelosi's 'daughter is on the board of the Kennedy Center so that's why it was so important to send them all that money.
1405,Undefined,1,30,negative,'Biden admits to voter fraud.'
1406,Undefined,1,312,positive,"'If you vote by mail, your personal information will be part of a public database that will be used by police departments to track down old warrants and be used by credit card companies to collect outstanding debt. The CDC is even pushing to use records for mail-in voting to track people for mandatory vaccines."
1407,Undefined,1,57,neutral,Magnet video proves COVID-19 vaccines contain microchips.
1408,Undefined,1,125,negative,'Toxicology report was made public by the MN prosecution revealing the cause of George Floyd's death was a fentanyl overdose.
1409,Undefined,1,45,neutral,'Breaking news Kim Jong Un has pass(ed) away.
1410,Undefined,1,82,positive,"Says Novak Djokovic said of Simone Biles: 'Pressure is a privilege, my friend. ..."
1411,Undefined,1,113,negative,Says Eric Trump said he 'raised nearly $30 million for children dying of cancer at St. Jude before the age of 30.
1412,Undefined,1,162,positive,"'Unvaccinated, you can get COVID and have over 99% chance of survival. Get vaccinated and you can still get COVID and will still have over 99% chance of survival."
1413,Undefined,1,99,neutral,If you know someone's name and date of birth you can change their votes on Oregon's voting website.
1414,Undefined,1,188,positive,"By ending the Keystone XL Pipeline project, President Joe Biden 'imperiled one of Donald Trump's most significant achievements, which was that we had achieved American energy independence."
1415,Undefined,1,77,negative,Says Nancy Pelosi tweeted that she was disgusted with Donald Trump over taxes
1416,Undefined,1,66,neutral,"California Gov. Gavin Newsom 'just let 76,000 inmates out of jail."
1417,Undefined,1,112,neutral,Video of man using an air-quality monitor proves that people are 'not getting enough oxygen' while wearing masks
1418,Undefined,1,244,negative,"The same deputy who got shot through her jaw in Saturday's shooting is the same officer seen on video laughing and smirking at the scene of security guard Andres Guardado's death after he was shot and killed by LASD officers on June 18th, 2020."
1419,Undefined,1,76,negative,"'Arizona trooper found 50,000 ballots in dumpster all for President Trump!!'"
1420,Undefined,1,109,negative,Says Malala Yousafzai 'is silent about the cries of women and children suffering at the hands of the Taliban.
1421,Undefined,1,92,negative,"Says Joe Biden told Americans, 'If you elect me, your taxes are going to be raised, not cut."
1422,Undefined,1,92,neutral,'People are being diagnosed with delta variant' even though 'there is no delta variant test.
1423,Undefined,1,168,negative,'Some people are going to die from the vaccine directly. But a large number of people are going to start getting horribly sick and get all kinds of autoimmune diseases.
1424,Undefined,1,88,neutral,Says Raphael Warnock has 'said we need to open up the prisons' and 'eliminate cash bail.
1425,Undefined,1,261,negative,"'President Trump, COVID-19 coronavirus: U.S. cases 1,329; U.S. deaths, 38; panic level: mass hysteria. President Obama, H1N1 virus: U.S. cases, 60.8 million; U.S. deaths, 12,469; panic level: totally chill. Do you all see how the media can manipulate your life."
1426,Undefined,1,109,negative,Former President Donald Trump 'was blocked from getting troops out of (Afghanistan) by Liz Cheney and others.
1427,Undefined,1,25,negative,'Dead people also voted.'
1428,Undefined,1,126,positive,'Slices of lemon in a cup of hot water can save your life. The hot lemon can kill the proliferation of' the novel coronavirus.
1429,Undefined,1,53,neutral,'U.S. military at the White House arresting Congress.
1430,Undefined,1,126,negative,'There's been no' TV commercials for the COVID-19 vaccines because 'they are required by law to list all adverse side effects.
1431,Undefined,1,95,negative,The US government is trying to create food shortages by telling farmers to destroy their crops.
1432,Undefined,1,134,positive,Says Bernie Sanders would 'go beyond reform and reorder the economy in ways most Democrats - let alone most Americans - don't support.
1433,Undefined,1,91,positive,Says the Vatican confirmed that Pope Francis and two aides tested positive for coronavirus.
1434,Undefined,1,85,negative,Young people 'have a greater chance of being killed by the HPV vaccine than COVID-19.
1435,Undefined,1,32,positive,Says Donald Trump 'won Arizona.'
1436,Undefined,1,79,neutral,Says Gov. Gretchen Whitmer 'defunded the Michigan State Police and the prisons.
1437,Undefined,1,132,neutral,'The Obama administration made a decision on testing that turned out to be very detrimental to what we're doing' on the coronavirus.
1438,Undefined,1,139,negative,Says Sen. Chuck Schumer deleted a Feb. 5 tweet criticizing President Donald Trump's decision to ban some forms of travel to and from China.
1439,Undefined,1,58,neutral,"'Shell Oil laying off 9,000 workers' because of Joe Biden."
1440,Undefined,1,44,negative,'Biden agrees to Pelosi's request to resign.
1441,Undefined,1,88,neutral,'Biden is currently sending more military equipment to our neighborhoods than Trump did.
1442,Undefined,1,61,neutral,Says Gov. Tony Evers is 'pushing firearm confiscation orders'
1443,Undefined,1,78,negative,Says 'a rioter accidentally dropped' a riot manual with detailed instructions.
1444,Undefined,1,83,neutral,The newly drawn congressional district map in Arkansas 'keeps communities together.
1445,Undefined,1,124,negative,"Says of UW-Madison, 'It cost the university $50k (your tax dollars) to remove' a rock considered by some a symbol of racism."
1446,Undefined,1,106,negative,'Businesses cannot legally ask for proof of vaccination and cannot deny entry based on vaccination status.
1447,Undefined,1,101,negative,'Pfizer launches final study for COVID drug that's suspiciously similar to 'horse paste'' ivermectin.
1448,Undefined,1,56,negative,Says the 2019 coronavirus 'causes sudden death syndrome.
1449,Undefined,1,57,neutral,Photo shows 'Lynn Rothschild and her eating babies decor.
